date,store_id,sku_id,predicted_units,prediction_std,lower_80,upper_80
2025-12-31,S06,K10,30.5,7.343085009556911,21.08910225175186,39.91089774824814
2025-12-31,S06,K11,7.0,3.0115486354501897,3.1403992688070366,10.859600731192963
2025-12-31,S06,K12,10.5,4.5029935569921395,4.728963457358874,16.271036542641127
2025-12-31,S06,K13,13.5,3.7969133651021654,8.633875831285064,18.366124168714936
2025-12-31,S06,K14,25.0,5.199774539394671,18.335968950311788,31.664031049688212
2025-12-31,S06,K15,20.0,4.073308354774888,14.779648012520504,25.220351987479496
2025-12-31,S06,K16,16.0,3.3254399466863953,11.738116164326716,20.261883835673284
2025-12-31,S06,K17,18.25,4.426801825575248,12.576610780342762,23.92338921965724
2025-12-31,S06,K18,12.25,2.728786302857056,8.752787474258398,15.747212525741602
2025-12-31,S06,K19,23.0,5.410058217536272,16.066469388405515,29.933530611594485
2025-12-31,S06,K20,23.25,4.824266568755761,17.067219965482614,29.432780034517386
2025-12-31,S06,K21,34.25,13.116671148925363,17.439674255537255,51.060325744462745
2025-12-31,S06,K22,24.5,8.091880462370382,14.129445999426117,34.87055400057388
2025-12-31,S06,K23,45.5,14.908977073706126,26.39265498233823,64.60734501766177
2025-12-31,S06,K24,53.25,14.738498002649722,34.36114095980412,72.13885904019588
2025-12-31,S06,K25,41.0,13.357770393208245,23.880681464064313,58.11931853593569
2025-12-31,S07,K01,38.25,13.140322450825025,21.409362747022648,55.09063725297735
2025-12-31,S07,K02,17.75,10.157840327895839,4.731711835768692,30.768288164231308
2025-12-31,S07,K03,27.25,15.012049328610276,8.010557580453067,46.48944241954693
2025-12-31,S07,K04,30.0,12.592097835506983,13.861967414014249,46.138032585985755
2025-12-31,S07,K05,19.5,6.9859794249246985,10.546768769016506,28.453231230983494
2025-12-31,S07,K06,63.0,19.249466932560516,38.32988317923044,87.67011682076955
2025-12-31,S07,K07,50.0,14.866008769513552,30.94772316099143,69.05227683900857
2025-12-31,S07,K08,52.75,15.323221100998484,33.111759836960346,72.38824016303965
2025-12-31,S07,K09,28.75,8.991211339619529,17.226863547143612,40.27313645285639
2025-12-31,S07,K10,56.0,12.951477770649092,39.401386089136125,72.59861391086388
2025-12-31,S07,K11,15.75,6.132691628379045,7.890342409069415,23.609657590930585
2025-12-31,S07,K12,20.25,9.494929184305107,8.081298757394574,32.41870124260542
2025-12-31,S07,K13,24.5,7.447310710270076,14.95552659371787,34.04447340628213
2025-12-31,S07,K14,47.75,11.361245444056737,33.18942783889689,62.31057216110311
2025-12-31,S07,K15,36.0,8.462907619827769,25.153937594428733,46.84606240557127
2025-12-31,S07,K16,30.5,6.681492618569875,21.936999060040847,39.06300093995915
2025-12-31,S07,K17,36.5,9.234561581883485,24.664985876658125,48.33501412334188
2025-12-31,S07,K18,25.5,5.502760130607293,18.44766261661369,32.55233738338631
2025-12-31,S07,K19,46.0,11.280193628139937,31.543303846175856,60.45669615382414
2025-12-31,S07,K20,44.75,9.043689382263114,33.15960768769159,56.34039231230841
2025-12-31,S07,K21,68.75,26.394371990373653,34.922972857137125,102.57702714286287
2025-12-31,S07,K22,68.25,15.94537560236551,47.814406628008356,88.68559337199164
2025-12-31,S07,K23,82.5,28.62795084022883,45.810418203162726,119.18958179683727
2025-12-31,S07,K24,72.25,27.715918810571953,36.729278452370984,107.77072154762902
2025-12-31,S07,K25,77.75,26.95698706085286,43.20192538281097,112.29807461718903
2025-12-31,S08,K01,18.75,7.790496715484835,8.765699409434635,28.734300590565365
2025-12-31,S08,K02,12.25,5.772978011291316,4.851351380729049,19.64864861927095
2025-12-31,S08,K03,18.25,7.832592353644581,8.211749639569105,28.288250360430894
2025-12-31,S08,K04,18.5,7.2270333530905155,9.237834054679194,27.762165945320806
2025-12-31,S08,K05,10.0,4.254640691812538,4.547252489373051,15.45274751062695
2025-12-31,S08,K06,42.5,10.501865824057015,29.040808759888527,55.95919124011147
2025-12-31,S08,K07,31.25,8.99424968663016,19.722969601614786,42.777030398385214
2025-12-31,S08,K08,41.5,9.747960085099674,29.00701435493626,53.99298564506374
2025-12-31,S08,K09,16.75,5.230221176927111,10.046948539650213,23.453051460349787
2025-12-31,S08,K10,24.25,7.12439884022385,15.119370446369114,33.38062955363088
2025-12-31,S08,K11,5.5,3.518045843974988,0.9912724463616556,10.008727553638344
2025-12-31,S08,K12,15.5,5.011746729086517,9.07694539200272,21.92305460799728
2025-12-31,S08,K13,16.5,4.2598120215731345,11.04062491315187,21.95937508684813
2025-12-31,S08,K14,24.25,6.101854681192274,16.42986304058398,32.07013695941602
2025-12-31,S08,K15,18.75,4.850900174286477,12.533086336634451,24.96691366336555
2025-12-31,S08,K16,16.25,3.692738969978821,11.517385736075141,20.98261426392486
2025-12-31,S08,K17,23.5,5.111694905592677,16.948851808992423,30.051148191007577
2025-12-31,S08,K18,16.25,3.272260000982115,12.05627158274132,20.44372841725868
2025-12-31,S08,K19,28.75,6.300526975688128,20.675244627958094,36.824755372041906
2025-12-31,S08,K20,22.5,5.178260397372425,15.863541474727501,29.1364585252725
2025-12-31,S08,K21,48.5,15.462911832262957,28.68273219577179,68.31726780422821
2025-12-31,S08,K22,33.5,9.474719037719028,21.357200081259293,45.64279991874071
2025-12-31,S08,K23,51.25,17.88877812092476,28.32374196022283,74.17625803977717
2025-12-31,S08,K24,44.25,16.87111097790102,22.627984170722055,65.87201582927794
2025-12-31,S08,K25,46.25,15.59430702645615,26.264336114893798,66.2356638851062
2026-01-01,S01,K01,40.75,14.58622477838608,22.0562943240204,59.4437056759796
2026-01-01,S01,K02,22.25,10.784249949693752,8.428905264472487,36.07109473552751
2026-01-01,S01,K03,39.0,14.955198893886061,19.83341709759562,58.16658290240438
2026-01-01,S01,K04,35.75,13.683654550742867,18.21302832776794,53.286971672232056
2026-01-01,S01,K05,18.5,7.262870041843997,9.191905754372733,27.808094245627267
2026-01-01,S01,K06,86.75,21.443304176012717,59.268261368022095,114.2317386319779
2026-01-01,S01,K07,61.25,16.316138927442232,40.339236350590035,82.16076364940997
2026-01-01,S01,K08,70.0,17.225107367047165,47.924302398392356,92.07569760160764
2026-01-01,S01,K09,36.0,9.636256549699999,23.65017360590448,48.349826394095516
2026-01-01,S01,K10,57.25,14.203823662952562,39.04637959355999,75.45362040644001
2026-01-01,S01,K11,19.75,6.815064214658591,11.01581370249355,28.48418629750645
2026-01-01,S01,K12,26.5,10.49833171989318,13.0453380677849,39.9546619322151
2026-01-01,S01,K13,28.0,7.7508437754995585,18.066518617319765,37.933481382680235
2026-01-01,S01,K14,53.25,12.410023728936954,37.3453135889944,69.1546864110056
2026-01-01,S01,K15,35.5,8.484207254764172,24.626639982294236,46.373360017705764
2026-01-01,S01,K16,32.75,7.338671959659958,23.344758016499796,42.155241983500204
2026-01-01,S01,K17,44.75,9.957194684740044,31.98885929203716,57.51114070796284
2026-01-01,S01,K18,29.25,5.992868496708073,21.56953973461893,36.930460265381065
2026-01-01,S01,K19,54.75,11.702125734134118,39.75255565913371,69.74744434086628
2026-01-01,S01,K20,47.0,10.246508257414689,33.868075017297336,60.131924982702664
2026-01-01,S01,K21,89.0,30.375965504081762,50.07016260996881,127.9298373900312
2026-01-01,S01,K22,70.75,17.033575906343565,48.91976911843008,92.58023088156992
2026-01-01,S01,K23,102.25,33.01747472166365,59.93480439671586,144.56519560328414
2026-01-01,S01,K24,85.25,31.6387059719516,44.70183442634683,125.79816557365316
2026-01-01,S01,K25,85.5,30.265348634355945,46.71192919020942,124.28807080979058
2026-01-01,S02,K01,41.25,15.09590738422458,21.903085096377776,60.59691490362222
2026-01-01,S02,K02,31.0,11.397798258324112,16.392581752131818,45.60741824786818
2026-01-01,S02,K03,51.75,16.207698427642374,30.978213695133533,72.52178630486647
2026-01-01,S02,K04,37.75,15.092094409920723,18.4079718042456,57.092028195754395
2026-01-01,S02,K05,22.75,7.894025810534103,12.633016521219494,32.866983478780504
2026-01-01,S02,K06,100.5,21.93968434459148,72.38210054397156,128.61789945602845
2026-01-01,S02,K07,61.0,19.48984933324819,36.021809094509116,85.97819090549089
2026-01-01,S02,K08,68.5,18.809925828048566,44.39319905877296,92.60680094122705
2026-01-01,S02,K09,38.5,10.806901325534612,24.64987526119484,52.350124738805164
2026-01-01,S02,K10,67.5,16.656604211973267,46.15289604193506,88.84710395806493
2026-01-01,S02,K11,20.0,6.987228059658756,11.045168518741338,28.954831481258662
2026-01-01,S02,K12,38.5,10.934398592953617,24.486474763270643,52.51352523672936
2026-01-01,S02,K13,26.0,8.624858613678457,14.94638120070969,37.05361879929031
2026-01-01,S02,K14,58.75,12.721676709790863,42.44589912873203,75.05410087126796
2026-01-01,S02,K15,36.75,9.582761584132745,24.468732753775473,49.03126724622453
2026-01-01,S02,K16,35.25,7.894129714580148,25.132883357794082,45.367116642205914
2026-01-01,S02,K17,53.5,10.61137793486463,39.90045803867749,67.09954196132252
2026-01-01,S02,K18,30.25,6.609834993025369,21.778835472938688,38.72116452706131
2026-01-01,S02,K19,52.0,12.394664393700813,36.11499811303304,67.88500188696696
2026-01-01,S02,K20,51.5,11.43182663784449,36.8489709809385,66.1510290190615
2026-01-01,S02,K21,92.0,31.086561821361197,52.15946236974349,131.8405376302565
2026-01-01,S02,K22,71.75,18.422391860540646,48.139862591531106,95.36013740846889
2026-01-01,S02,K23,92.5,35.038959281506244,47.59406978482159,137.40593021517842
2026-01-01,S02,K24,87.25,34.20108871162786,43.417884707177734,131.08211529282227
2026-01-01,S02,K25,71.25,31.12503602264245,31.360153833381432,111.13984616661857
2026-01-01,S03,K01,21.5,8.7851078407585,10.241005791283907,32.75899420871609
2026-01-01,S03,K02,16.0,6.98227779763341,7.0515127745530215,24.94848722544698
2026-01-01,S03,K03,21.25,9.313735736805576,9.313516279709972,33.18648372029003
2026-01-01,S03,K04,20.0,8.348311698168839,9.300803727626816,30.699196272373186
2026-01-01,S03,K05,10.0,4.569581350303909,4.14362454145051,15.85637545854949
2026-01-01,S03,K06,51.0,13.568113123956486,33.61110622033736,68.38889377966264
2026-01-01,S03,K07,39.75,10.184130382168961,26.698018502212257,52.80198149778774
2026-01-01,S03,K08,38.75,10.910759537928422,24.766770576190932,52.733229423809064
2026-01-01,S03,K09,23.0,6.305885347393269,14.918377338780786,31.081622661219214
2026-01-01,S03,K10,36.5,8.95167545078444,25.02753274227466,47.97246725772534
2026-01-01,S03,K11,11.25,3.9996488279994775,6.124050062035869,16.37594993796413
2026-01-01,S03,K12,18.75,6.1285525133449035,10.895647098897172,26.60435290110283
2026-01-01,S03,K13,13.5,4.973968729393451,7.125361676409353,19.874638323590645
2026-01-01,S03,K14,29.75,7.16028220673194,20.573382323852346,38.92661767614766
2026-01-01,S03,K15,22.0,5.426517665476652,15.045374959925123,28.954625040074877
2026-01-01,S03,K16,18.0,4.456339569832102,12.288755207303177,23.711244792696824
2026-01-01,S03,K17,24.25,5.82434885890203,16.78551450243116,31.71448549756884
2026-01-01,S03,K18,16.5,3.890226872341673,11.514285240406911,21.485714759593087
2026-01-01,S03,K19,34.5,7.237184153397513,25.224824789005744,43.775175210994256
2026-01-01,S03,K20,29.0,6.143192393649098,21.126884628299315,36.873115371700685
2026-01-01,S03,K21,57.0,17.066115138591773,35.12806683838078,78.87193316161921
2026-01-01,S03,K22,41.5,9.83502499778559,28.89543196283799,54.10456803716201
2026-01-01,S03,K23,49.75,20.35849591636067,23.658551633592165,75.84144836640783
2026-01-01,S03,K24,55.0,19.82578557065097,29.591273212653714,80.40872678734628
2026-01-01,S03,K25,54.5,18.488532241759795,30.805097078960646,78.19490292103936
2026-01-01,S04,K01,24.75,8.29929108536889,14.11362854499123,35.38637145500877
2026-01-01,S04,K02,15.75,6.360268913441919,7.598679360532836,23.901320639467166
2026-01-01,S04,K03,19.0,8.457732075562513,8.160570571959083,29.839429428040916
2026-01-01,S04,K04,12.5,7.640538004424151,2.707886493530008,22.292113506469992
2026-01-01,S04,K05,11.5,4.343325628660954,5.933593874308121,17.066406125691877
2026-01-01,S04,K06,48.5,11.988563444241437,33.135457089860175,63.864542910139825
2026-01-01,S04,K07,32.0,9.662406167214554,19.616660256097827,44.38333974390217
2026-01-01,S04,K08,38.25,10.048342196643183,25.372044640782093,51.12795535921791
2026-01-01,S04,K09,22.0,5.71296121558356,14.678268906108109,29.32173109389189
2026-01-01,S04,K10,28.75,8.398743348170502,17.986170524984686,39.513829475015314
2026-01-01,S04,K11,10.5,3.737939183292512,5.709457142692316,15.290542857307685
2026-01-01,S04,K12,18.5,5.312633175312023,11.691329322520112,25.30867067747989
2026-01-01,S04,K13,12.75,4.431716936001846,7.0703115748200345,18.429688425179965
2026-01-01,S04,K14,31.5,6.304749153316043,23.41983348511016,39.58016651488984
2026-01-01,S04,K15,21.25,5.281066293703311,14.481785437989837,28.018214562010165
2026-01-01,S04,K16,16.75,4.199790206803211,11.367548870961004,22.132451129038998
2026-01-01,S04,K17,23.25,5.626907937777717,16.038554786944076,30.461445213055924
2026-01-01,S04,K18,14.5,3.6084923312060186,9.875356228326366,19.124643771673632
2026-01-01,S04,K19,29.0,6.656275231870898,20.469317662834257,37.53068233716574
2026-01-01,S04,K20,26.5,5.845198486003239,19.00879362033825,33.991206379661755
2026-01-01,S04,K21,49.25,16.155145826698302,28.545565108503457,69.95443489149655
2026-01-01,S04,K22,38.25,9.920990844766449,25.53525813334732,50.96474186665268
2026-01-01,S04,K23,51.0,17.704072064166297,28.31046124256447,73.68953875743553
2026-01-01,S04,K24,46.0,18.0041001441474,22.92594525526069,69.07405474473931
2026-01-01,S04,K25,50.75,15.473499115834262,30.919163533146808,70.58083646685319
2026-01-01,S05,K01,20.5,7.04365679719871,11.472849448710132,29.527150551289868
2026-01-01,S05,K02,17.0,5.3636499878090875,10.125946175623874,23.874053824376126
2026-01-01,S05,K03,22.75,7.595166805699302,13.016034221815774,32.48396577818423
2026-01-01,S05,K04,13.75,6.854963161581076,4.964679212117693,22.535320787882306
2026-01-01,S05,K05,10.0,3.7379846782555752,5.209398836347654,14.790601163652346
2026-01-01,S05,K06,38.25,10.257328466380832,25.104207837486324,51.39579216251367
2026-01-01,S05,K07,33.5,8.660648280872621,22.400513163233647,44.59948683676635
2026-01-01,S05,K08,30.75,8.289038827525022,20.12676783864393,41.37323216135607
2026-01-01,S05,K09,18.0,4.932061882982951,11.679069490769049,24.32093050923095
2026-01-01,S05,K10,29.25,7.681176449854207,19.405804261866848,39.09419573813315
2026-01-01,S05,K11,11.75,3.405070835423798,7.386061217320861,16.11393878267914
2026-01-01,S05,K12,12.25,4.718066336125743,6.203326183621248,18.296673816378753
2026-01-01,S05,K13,14.25,4.094924047396153,9.001945340857091,19.49805465914291
2026-01-01,S05,K14,25.75,5.476482595897253,18.731339905098082,32.76866009490192
2026-01-01,S05,K15,21.75,4.502641133431149,15.979415123394638,27.520584876605362
2026-01-01,S05,K16,14.75,3.552971325373653,10.196511949401128,19.303488050598872
2026-01-01,S05,K17,21.5,4.560836222833056,15.654832296817155,27.345167703182845
2026-01-01,S05,K18,15.0,3.1174903190661882,11.004624407084773,18.995375592915227
2026-01-01,S05,K19,25.75,6.060757450871202,17.982533250963467,33.51746674903653
2026-01-01,S05,K20,23.75,5.031494286759176,17.30163692208944,30.19836307791056
2026-01-01,S05,K21,49.0,13.978874332303148,31.084674655720285,66.91532534427972
2026-01-01,S05,K22,27.0,8.6363217476437,15.931690048219833,38.068309951780165
2026-01-01,S05,K23,44.75,16.44503526438747,23.674042805161015,65.82595719483899
2026-01-01,S05,K24,52.75,15.911035952231103,32.35841632362062,73.14158367637938
2026-01-01,S05,K25,36.75,14.403333566013696,18.290687701796845,55.20931229820316
2026-01-01,S06,K01,15.5,6.712313427523844,6.897499111285441,24.10250088871456
2026-01-01,S06,K02,13.25,5.03534232988453,6.796705270019985,19.703294729980016
2026-01-01,S06,K03,18.0,7.155540560681688,8.829459217430347,27.170540782569653
2026-01-01,S06,K04,17.25,6.294103686031509,9.183476715982017,25.316523284017983
2026-01-01,S06,K05,10.25,3.3675352285061697,5.934166851146492,14.565833148853507
2026-01-01,S06,K06,43.0,9.51121866695628,30.81042215642883,55.18957784357117
2026-01-01,S06,K07,30.75,7.575725408251335,21.040950316785086,40.459049683214914
2026-01-01,S06,K08,31.25,7.734529805524734,21.3374266012395,41.1625733987605
2026-01-01,S06,K09,22.0,4.5536177008807055,16.164083554551286,27.835916445448714
2026-01-01,S06,K10,23.25,7.343085009556911,13.839102251751862,32.66089774824814
2026-01-01,S06,K11,8.0,3.0115486354501897,4.140399268807037,11.859600731192963
2026-01-01,S06,K12,16.0,4.5029935569921395,10.228963457358873,21.771036542641127
2026-01-01,S06,K13,12.5,3.7969133651021654,7.6338758312850645,17.366124168714936
2026-01-01,S06,K14,24.0,5.199774539394671,17.335968950311788,30.664031049688212
